station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MSP,11/28/23 8:53,11,4,72.86,200,4,0,30.2,1024.6,10,null,FEW,BKN,null,null,15000,25000,null,null,null,null,null,null,null,null,null,2.9,KMSP 281453Z 20004KT 10SM FEW150 BKN250 M12/M16 A3020 RMK AO2 SLP246 T11171156 58010,null
MSP,11/28/23 9:53,15,4,61.09,210,7,0,30.2,1024.6,10,null,FEW,BKN,null,null,15000,25000,null,null,null,null,null,null,null,null,null,4.06,KMSP 281553Z 21007KT 10SM FEW150 BKN250 M09/M16 A3020 RMK AO2 SLP246 T10941156,null
MSP,11/28/23 10:53,19,7,58.94,190,6,0,30.17,1023.3,10,null,FEW,BKN,null,null,15000,25000,null,null,null,null,null,null,null,null,null,9.87,KMSP 281653Z 19006KT 10SM FEW150 BKN250 M07/M14 A3017 RMK AO2 SLP233 T10721139,null
MSP,11/28/23 11:53,22,9,56.78,210,8,0,30.13,1021.8,10,null,FEW,FEW,BKN,null,11000,15000,25000,null,null,null,null,null,null,null,null,11.79,KMSP 281753Z 21008KT 10SM FEW110 FEW150 BKN250 M06/M13 A3013 RMK AO2 SLP218 T10561128 11056 21133 58025,null
MSP,11/28/23 12:53,26,13,57.38,180,9,0,30.09,1020.4,10,null,SCT,BKN,null,null,11000,25000,null,null,null,null,null,null,null,null,null,16.05,KMSP 281853Z 18009KT 10SM SCT110 BKN250 M03/M11 A3009 RMK AO2 SLP204 T10331106,null
MSP,11/28/23 13:53,28,14,55.21,170,8,0,30.03,1018.5,10,null,FEW,SCT,SCT,null,11000,14000,25000,null,null,null,null,null,null,null,null,19.19,KMSP 281953Z 17008KT 10SM FEW110 SCT140 SCT250 M02/M10 A3003 RMK AO2 SLP185 T10221100,null
MSP,11/28/23 14:53,31,16,53.31,180,10,0,29.99,1017,10,null,FEW,null,null,null,12000,null,null,null,null,null,null,null,null,null,null,21.71,KMSP 282053Z 18010KT 10SM FEW120 M01/M09 A2999 RMK AO2 SLP170 T10061089 58045,null
MSP,11/28/23 15:53,32,18,55.82,170,11,0,29.95,1015.6,10,null,FEW,null,null,null,12000,null,null,null,null,null,null,null,null,null,null,22.47,KMSP 282153Z 17011KT 10SM FEW120 00/M08 A2995 RMK AO2 SLP156 T00001078,null
MSP,11/28/23 16:53,31,18,58.12,180,10,0,29.92,1014.6,10,null,FEW,null,null,null,12000,null,null,null,null,null,null,null,null,null,null,21.71,KMSP 282253Z 18010KT 10SM FEW120 M01/M08 A2992 RMK AO2 SLP146 T10061078,null
MSP,11/28/23 17:53,30,18,60.53,180,9,0,29.92,1014.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.03,KMSP 282353Z 18009KT 10SM CLR M01/M08 A2992 RMK AO2 SLP146 T10111078 10000 21056 56024,null
MSP,11/28/23 18:53,30,20,65.94,190,11,0,29.88,1013.2,10,19,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.94,KMSP 290053Z 19011G19KT 10SM CLR M01/M07 A2988 RMK AO2 SLP132 T10111067,null
MSP,11/28/23 19:53,31,21,66.07,210,8,0,29.86,1012.6,10,17,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.88,KMSP 290153Z 21008G17KT 10SM CLR M01/M06 A2986 RMK AO2 SLP126 T10061061,null
MSP,11/28/23 20:53,31,22,68.92,210,6,0,29.84,1012,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.33,KMSP 290253Z 21006KT 10SM CLR M01/M06 A2984 RMK AO2 SLP120 T10061056 56024,null
MSP,11/28/23 21:53,31,23,71.89,230,9,0,29.82,1010.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.27,KMSP 290353Z 23009KT 10SM CLR M01/M05 A2982 RMK AO2 SLP109 T10061050,null
MSP,11/28/23 22:53,30,23,74.87,240,8,0,29.81,1010.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.65,KMSP 290453Z 24008KT 10SM CLR M01/M05 A2981 RMK AO2 SLP106 T10111050,null
MSP,11/28/23 23:53,29,22,74.77,240,6,0,29.79,1010,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.92,KMSP 290553Z 24006KT 10SM CLR M02/M06 A2979 RMK AO2 SLP100 T10171056 11006 21017 400001133 56017,null
MSP,11/29/23 0:53,28,22,77.89,240,5,0,29.78,1009.7,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.64,KMSP 290653Z 24005KT 10SM CLR M02/M06 A2978 RMK AO2 SLP097 T10221056,null
MSP,11/29/23 1:53,28,22,77.89,240,4,0,29.79,1009.7,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.75,KMSP 290753Z 24004KT 10SM CLR M02/M06 A2979 RMK AO2 SLP097 T10221056,null
MSP,11/29/23 2:53,28,22,77.89,230,5,0,29.8,1010.1,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.64,KMSP 290853Z 23005KT 10SM CLR M02/M06 A2980 RMK AO2 SLP101 T10221056 53001,null
MSP,11/29/23 3:53,27,22,81.17,240,5,0,29.8,1010,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.46,KMSP 290953Z 24005KT 10SM CLR M03/M06 A2980 RMK AO2 SLP100 T10281056,null
MSP,11/29/23 4:53,27,22,81.17,200,4,0,29.8,1010.3,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.58,KMSP 291053Z 20004KT 10SM CLR M03/M06 A2980 RMK AO2 SLP103 T10281056,null
MSP,11/29/23 5:53,26,22,84.59,240,6,0,29.81,1010.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.3,KMSP 291153Z 24006KT 10SM CLR M03/M06 A2981 RMK AO2 SLP106 T10331056 11017 21033 53005,null
MSP,11/29/23 6:53,28,23,81.25,260,7,0,29.82,1010.7,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.9,KMSP 291253Z 26007KT 10SM CLR M02/M05 A2982 RMK AO2 SLP107 T10221050,null
MSP,11/29/23 7:53,28,23,81.25,220,6,0,29.83,1011.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.71,KMSP 291353Z 22006KT 10SM CLR M02/M05 A2983 RMK AO2 SLP112 T10221050,null
MSP,11/29/23 8:53,29,23,77.98,240,6,0,29.84,1011.4,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,21.92,KMSP 291453Z 24006KT 10SM FEW250 M02/M05 A2984 RMK AO2 SLP114 T10171050 53008,null
MSP,11/29/23 9:53,33,25,72.11,250,8,0,29.83,1011.3,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,25.34,KMSP 291553Z 25008KT 10SM FEW250 01/M04 A2983 RMK AO2 SLP113 T00061039,null
MSP,11/29/23 10:53,36,26,66.69,240,7,0,29.83,1011.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,29.65,KMSP 291653Z 24007KT 10SM FEW250 02/M03 A2983 RMK AO2 SLP112 T00221033,null
MSP,11/29/23 11:53,41,26,54.84,240,6,0,29.82,1010.5,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,36.37,KMSP 291753Z 24006KT 10SM FEW250 05/M03 A2982 RMK AO2 SLP105 T00501033 10050 21028 58006,null
MSP,11/29/23 12:53,45,26,47.04,250,7,0,29.79,1009.7,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,40.63,KMSP 291853Z 25007KT 10SM FEW250 07/M03 A2979 RMK AO2 SLP097 T00721033,null
MSP,11/29/23 13:53,46,27,47.2,230,6,0,29.77,1009,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,42.39,KMSP 291953Z 23006KT 10SM FEW250 08/M03 A2977 RMK AO2 SLP090 T00781028,null
MSP,11/29/23 14:53,48,26,42,250,8,0,29.76,1008.6,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,43.82,KMSP 292053Z 25008KT 10SM FEW250 09/M03 A2976 RMK AO2 SLP086 T00891033 56017,null
MSP,11/29/23 15:53,47,26,43.61,230,6,0,29.75,1008.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,43.6,KMSP 292153Z 23006KT 10SM FEW250 08/M03 A2975 RMK AO2 SLP082 T00831033,null
MSP,11/29/23 16:53,45,25,45.12,220,4,0,29.74,1008,10,null,FEW,FEW,null,null,15000,25000,null,null,null,null,null,null,null,null,null,42.6,KMSP 292253Z 22004KT 10SM FEW150 FEW250 07/M04 A2974 RMK AO2 SLP080 T00721039,null
MSP,11/29/23 17:53,43,25,48.7,200,5,0,29.74,1007.8,10,null,FEW,FEW,null,null,15000,25000,null,null,null,null,null,null,null,null,null,39.46,KMSP 292353Z 20005KT 10SM FEW150 FEW250 06/M04 A2974 RMK AO2 SLP078 T00611039 10089 20050 56009,null
MSP,11/29/23 18:53,42,25,50.61,200,3,0,29.73,1007.6,10,null,FEW,null,null,null,15000,null,null,null,null,null,null,null,null,null,null,40.12,KMSP 300053Z 20003KT 10SM FEW150 06/M04 A2973 RMK AO2 SLP076 T00561039,null
MSP,11/29/23 19:53,41,25,52.61,200,4,0,29.72,1007.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.93,KMSP 300153Z 20004KT 10SM CLR 05/M04 A2972 RMK AO2 SLP072 T00501039,null
MSP,11/29/23 20:53,39,26,59.27,220,4,0,29.7,1006.7,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.59,KMSP 300253Z 22004KT 10SM CLR 04/M03 A2970 RMK AO2 SLP067 T00391033 58011,null
MSP,11/29/23 21:53,38,26,61.64,230,4,0,29.7,1006.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.43,KMSP 300353Z 23004KT 10SM CLR 03/M03 A2970 RMK AO2 SLP066 T00331033,null
MSP,11/29/23 22:53,38,27,64.24,210,5,0,29.68,1005.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.52,KMSP 300453Z 21005KT 10SM CLR 03/M03 A2968 RMK AO2 SLP059 T00331028,null
MSP,11/29/23 23:53,38,27,64.24,200,3,0,29.66,1005,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.55,KMSP 300553Z 20003KT 10SM CLR 03/M03 A2966 RMK AO2 SLP050 T00331028 10061 20028 400891033 58015,null
MSP,11/30/23 0:53,30,24,78.07,0,0,0,29.64,1004.3,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30,KMSP 300653Z 00000KT 10SM CLR M01/M04 A2964 RMK AO2 SLP043 T10111044,null
MSP,11/30/23 1:53,31,25,78.16,190,3,0,29.63,1003.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.55,KMSP 300753Z 19003KT 10SM CLR M01/M04 A2963 RMK AO2 SLP039 T10061039,null
MSP,11/30/23 2:53,28,23,81.25,0,0,0,29.63,1003.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28,KMSP 300853Z 00000KT 10SM CLR M02/M05 A2963 RMK AO2 SLP039 T10221050 56011,null
MSP,11/30/23 3:53,27,24,88.28,310,3,0,29.63,1004.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.97,KMSP 300953Z 31003KT 10SM CLR M03/M04 A2963 RMK AO2 SLP042 T10281044,null
MSP,11/30/23 4:53,29,24,81.32,270,4,0,29.65,1004.7,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.92,KMSP 301053Z 27004KT 10SM CLR M02/M04 A2965 RMK AO2 SLP047 T10171044,null
MSP,11/30/23 5:53,27,22,81.17,270,3,0,29.65,1005,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.97,KMSP 301153Z 27003KT 10SM CLR M03/M06 A2965 RMK AO2 SLP050 T10281056 10033 21044 53009,null
MSP,11/30/23 6:53,29,23,77.98,330,8,0,29.69,1006.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,20.42,KMSP 301253Z 33008KT 290V360 10SM FEW250 M02/M05 A2969 RMK AO2 SLP062 T10171050,null
MSP,11/30/23 7:53,30,24,78.07,320,8,0,29.72,1007.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,21.65,KMSP 301353Z 32008KT 10SM FEW250 M01/M04 A2972 RMK AO2 SLP072 T10111044,null
MSP,11/30/23 8:53,34,26,72.22,330,11,0,29.75,1008.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24.99,KMSP 301453Z 33011KT 10SM CLR 01/M03 A2975 RMK AO2 SLP082 T00111033 51031,null
MSP,11/30/23 9:53,36,27,69.51,330,9,0,29.78,1009.3,10,22,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.49,KMSP 301553Z 33009G22KT 10SM CLR 02/M03 A2978 RMK AO2 SLP093 T00221028,null
MSP,11/30/23 10:53,38,27,64.24,330,9,0,29.81,1010.1,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.97,KMSP 301653Z 33009KT 10SM CLR 03/M03 A2981 RMK AO2 SLP101 T00331028,null
MSP,11/30/23 11:53,40,26,57.01,330,11,0,29.82,1010.5,10,null,FEW,null,null,null,3000,null,null,null,null,null,null,null,null,null,null,32.58,KMSP 301753Z 33011KT 10SM FEW030 04/M03 A2982 RMK AO2 SLP105 T00441033 10044 21044 51023,null
MSP,11/30/23 12:53,41,25,52.61,330,9,0,29.83,1010.8,10,null,FEW,null,null,null,3100,null,null,null,null,null,null,null,null,null,null,34.7,KMSP 301853Z 33009KT 10SM FEW031 05/M04 A2983 RMK AO2 SLP108 T00501039,null
MSP,11/30/23 13:53,42,23,46.55,350,10,0,29.83,1011.1,10,null,FEW,null,null,null,3500,null,null,null,null,null,null,null,null,null,null,35.51,KMSP 301953Z 35010KT 10SM FEW035 06/M05 A2983 RMK AO2 SLP111 T00561050,null
MSP,11/30/23 14:53,42,22,44.63,320,14,0,29.85,1011.8,10,20,FEW,null,null,null,3500,null,null,null,null,null,null,null,null,null,null,34.05,KMSP 302053Z 32014G20KT 10SM FEW035 06/M06 A2985 RMK AO2 SLP118 T00561056 53011,null
MSP,11/30/23 15:53,39,22,50.14,330,14,0,29.88,1012.8,10,21,FEW,null,null,null,4200,null,null,null,null,null,null,null,null,null,null,30.19,KMSP 302153Z 33014G21KT 10SM FEW042 04/M06 A2988 RMK AO2 SLP128 T00391056,null
MSP,11/30/23 16:53,35,22,58.7,320,10,0,29.91,1013.7,10,null,FEW,null,null,null,4200,null,null,null,null,null,null,null,null,null,null,26.73,KMSP 302253Z 32010KT 10SM FEW042 02/M06 A2991 RMK AO2 SLP137 T00171056,null
MSP,11/30/23 17:53,34,21,58.56,310,5,0,29.92,1014.2,10,null,FEW,null,null,null,4400,null,null,null,null,null,null,null,null,null,null,28.77,KMSP 302353Z 31005KT 10SM FEW044 01/M06 A2992 RMK AO2 SLP142 T00111061 10056 20006 51022,null
MSP,11/30/23 18:53,34,22,61.09,310,4,0,29.93,1014.5,10,null,SCT,null,null,null,4400,null,null,null,null,null,null,null,null,null,null,29.76,KMSP 010053Z 31004KT 10SM SCT044 01/M06 A2993 RMK AO2 SLP145 T00111056,null
MSP,11/30/23 19:53,32,21,63.45,320,4,0,29.94,1014.8,10,null,FEW,null,null,null,4400,null,null,null,null,null,null,null,null,null,null,27.42,KMSP 010153Z 32004KT 10SM FEW044 00/M06 A2994 RMK AO2 SLP148 T00001061,null
MSP,11/30/23 20:53,30,20,65.94,330,6,0,29.96,1015.5,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,23.12,KMSP 010253Z 33006KT 10SM FEW250 M01/M07 A2996 RMK AO2 SLP155 T10111067 53013,null
MSP,11/30/23 21:53,29,19,65.81,360,5,0,29.98,1016,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.83,KMSP 010353Z 36005KT 10SM CLR M02/M07 A2998 RMK AO2 SLP160 T10171072,null
MSP,11/30/23 22:53,27,18,68.45,350,5,0,29.99,1016.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.46,KMSP 010453Z 35005KT 10SM CLR M03/M08 A2999 RMK AO2 SLP166 T10281078,null
MSP,11/30/23 23:53,27,18,68.45,360,3,0,30.01,1017.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.97,KMSP 010553Z 36003KT 10SM CLR M03/M08 A3001 RMK AO2 SLP172 T10281078 10017 21033 400561044 52018,null
MSP,12/1/23 0:53,25,18,74.36,10,5,0,30.01,1017,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.08,KMSP 010653Z 01005KT 10SM CLR M04/M08 A3001 RMK AO2 SLP170 T10391078,null
MSP,12/1/23 1:53,24,18,77.53,10,5,0,30,1016.8,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.89,KMSP 010753Z 01005KT 10SM CLR M04/M08 A3000 RMK AO2 SLP168 T10441078,null
MSP,12/1/23 2:53,24,18,77.53,10,3,0,30.01,1017.1,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.54,KMSP 010853Z 01003KT 10SM CLR M04/M08 A3001 RMK AO2 SLP171 T10441078 55001,null
MSP,12/1/23 3:53,20,16,84.19,350,7,0,30,1017,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.15,KMSP 010953Z 35007KT 10SM CLR M07/M09 A3000 RMK AO2 SLP170 T10671089,null
MSP,12/1/23 4:53,22,17,80.77,20,3,0,29.99,1016.8,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.26,KMSP 011053Z 02003KT 10SM CLR M06/M08 A2999 RMK AO2 SLP168 T10561083,null
MSP,12/1/23 5:53,23,16,74.15,40,4,0,30,1016.9,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.91,KMSP 011153Z 04004KT 10SM CLR M05/M09 A3000 RMK AO2 SLP169 T10501089 11028 21072 55004,null
MSP,12/1/23 6:53,22,16,77.34,30,4,0,30,1017.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,15.74,KMSP 011253Z 03004KT 10SM FEW250 M06/M09 A3000 RMK AO2 SLP172 T10561089,null
MSP,12/1/23 7:53,24,16,71.11,40,3,0,30.02,1017.7,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,19.54,KMSP 011353Z 04003KT 10SM SCT250 M04/M09 A3002 RMK AO2 SLP177 T10441089,null
MSP,12/1/23 8:53,25,16,68.2,20,4,0,30.03,1017.9,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,19.25,KMSP 011453Z 02004KT 10SM SCT250 M04/M09 A3003 RMK AO2 SLP179 T10391089 51010,null
MSP,12/1/23 9:53,28,18,65.69,90,4,0,30.03,1018.2,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,22.75,KMSP 011553Z 09004KT 10SM BKN250 M02/M08 A3003 RMK AO2 SLP182 T10221078,null
MSP,12/1/23 10:53,31,17,55.67,80,4,0,30.04,1018.2,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,26.25,KMSP 011653Z 08004KT 10SM BKN250 M01/M08 A3004 RMK AO2 SLP182 T10061083,null
MSP,12/1/23 11:53,34,16,47.25,90,5,0,30.01,1017.3,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,28.77,KMSP 011753Z 09005KT 10SM BKN250 01/M09 A3001 RMK AO2 SLP173 T00111089 10011 21061 58005,null
MSP,12/1/23 12:53,36,16,43.64,10,4,0,29.99,1016.7,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,32.09,KMSP 011853Z 01004KT 10SM BKN250 02/M09 A2999 RMK AO2 SLP167 T00221089,null
MSP,12/1/23 13:53,36,15,41.78,null,4,0,29.98,1016.2,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,32.09,KMSP 011953Z VRB04KT 10SM BKN250 02/M09 A2998 RMK AO2 SLP162 T00221094,null
MSP,12/1/23 14:53,36,16,43.64,50,5,0,29.97,1016.1,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,31.15,KMSP 012053Z 05005KT 10SM SCT250 02/M09 A2997 RMK AO2 SLP161 T00221089 56012,null
MSP,12/1/23 15:53,34,17,49.34,null,4,0,29.98,1016.3,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,29.76,KMSP 012153Z VRB04KT 10SM SCT250 01/M08 A2998 RMK AO2 SLP163 T00111083,null
MSP,12/1/23 16:53,33,17,51.36,20,5,0,29.98,1016.3,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,27.58,KMSP 012253Z COR 02005KT 10SM SCT250 01/M08 A2998 RMK AO2 SLP163 T00061083,null
MSP,12/1/23 17:53,32,17,53.46,null,4,0,29.99,1016.8,10,null,FEW,SCT,null,null,12000,25000,null,null,null,null,null,null,null,null,null,27.42,KMSP 012353Z VRB04KT 10SM FEW120 SCT250 00/M08 A2999 RMK AO2 SLP168 T00001083 10028 21006 53006,null
MSP,12/1/23 18:53,32,17,53.46,20,5,0,30,1017.1,10,null,FEW,SCT,null,null,12000,25000,null,null,null,null,null,null,null,null,null,26.4,KMSP 020053Z 02005KT 10SM FEW120 SCT250 00/M08 A3000 RMK AO2 SLP171 T00001083,null
MSP,12/1/23 19:53,29,17,60.39,40,4,0,30,1017.2,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,23.92,KMSP 020153Z 04004KT 10SM FEW250 M02/M08 A3000 RMK AO2 SLP172 T10171083,null
MSP,12/1/23 20:53,29,17,60.39,70,3,0,30.01,1017.4,10,null,FEW,FEW,null,null,11000,25000,null,null,null,null,null,null,null,null,null,25.26,KMSP 020253Z 07003KT 10SM FEW110 FEW250 M02/M08 A3001 RMK AO2 SLP174 T10171083 51005,null
MSP,12/1/23 21:53,30,17,57.98,50,3,0,30.01,1017.2,10,null,FEW,FEW,null,null,12000,20000,null,null,null,null,null,null,null,null,null,26.4,KMSP 020353Z 05003KT 10SM FEW120 FEW200 M01/M08 A3001 RMK AO2 SLP172 T10111083,null
MSP,12/1/23 22:53,29,17,60.39,70,3,0,30.01,1017.3,10,null,FEW,null,null,null,20000,null,null,null,null,null,null,null,null,null,null,25.26,KMSP 020453Z 07003KT 10SM FEW200 M02/M08 A3001 RMK AO2 SLP173 T10171083,null
MSP,12/1/23 23:53,25,17,71.22,0,0,0,30.02,1017.7,10,null,FEW,null,null,null,20000,null,null,null,null,null,null,null,null,null,null,25,KMSP 020553Z 00000KT 10SM FEW200 M04/M08 A3002 RMK AO2 SLP177 T10391083 10000 21044 400281072 53004,null
MSP,12/2/23 0:53,25,17,71.22,0,0,0,30.02,1017.6,10,null,SCT,null,null,null,12000,null,null,null,null,null,null,null,null,null,null,25,KMSP 020653Z 00000KT 10SM SCT120 M04/M08 A3002 RMK AO2 SLP176 T10391083,null
MSP,12/2/23 1:53,23,17,77.44,0,0,0,30.02,1017.6,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23,KMSP 020753Z 00000KT 10SM CLR M05/M08 A3002 RMK AO2 SLP176 T10501083,null
MSP,12/2/23 2:53,22,16,77.34,0,0,0,30.02,1017.7,10,null,FEW,null,null,null,14000,null,null,null,null,null,null,null,null,null,null,22,KMSP 020853Z 00000KT 10SM FEW140 M06/M09 A3002 RMK AO2 SLP177 T10561089 55000,null
MSP,12/2/23 3:53,22,18,84.33,0,0,0,30.04,1018.2,10,null,FEW,null,null,null,14000,null,null,null,null,null,null,null,null,null,null,22,KMSP 020953Z 00000KT 10SM FEW140 M06/M08 A3004 RMK AO2 SLP182 T10561078,null
MSP,12/2/23 4:53,23,15,70.99,0,0,0,30.04,1018.2,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23,KMSP 021053Z 00000KT 10SM CLR M05/M09 A3004 RMK AO2 SLP182 T10501094,null
MSP,12/2/23 5:53,23,15,70.99,110,3,0,30.04,1018.2,10,null,SCT,null,null,null,20000,null,null,null,null,null,null,null,null,null,null,18.4,KMSP 021153Z 11003KT 10SM SCT200 M05/M09 A3004 RMK AO2 SLP182 T10501094 11028 21061 51005,null
MSP,12/2/23 6:53,22,15,74.05,130,6,0,30.04,1018.5,10,null,FEW,null,null,null,20000,null,null,null,null,null,null,null,null,null,null,13.49,KMSP 021253Z 13006KT 10SM FEW200 M06/M09 A3004 RMK AO2 SLP185 T10561094,null
MSP,12/2/23 7:53,22,15,74.05,120,7,0,30.03,1018.3,10,null,FEW,FEW,null,null,20000,25000,null,null,null,null,null,null,null,null,null,12.59,KMSP 021353Z 12007KT 10SM FEW200 FEW250 M06/M09 A3003 RMK AO2 SLP183 T10561094,null
MSP,12/2/23 8:53,24,17,74.26,120,7,0,30.03,1018.1,10,null,FEW,FEW,null,null,20000,25000,null,null,null,null,null,null,null,null,null,15.03,KMSP 021453Z 12007KT 10SM FEW200 FEW250 M04/M08 A3003 RMK AO2 SLP181 T10441083 58002,null
MSP,12/2/23 9:53,29,19,65.81,130,6,0,30.02,1017.8,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,21.92,KMSP 021553Z 13006KT 10SM FEW250 M02/M07 A3002 RMK AO2 SLP178 T10171072,null
MSP,12/2/23 10:53,33,22,63.59,150,9,0,30.01,1017.2,10,null,SCT,null,null,null,2000,null,null,null,null,null,null,null,null,null,null,24.76,KMSP 021653Z 15009KT 10SM SCT020 01/M06 A3001 RMK AO2 SLP172 T00061056,null
MSP,12/2/23 11:53,36,24,61.37,150,9,0,29.99,1016.6,10,null,SCT,SCT,null,null,2000,25000,null,null,null,null,null,null,null,null,null,28.49,KMSP 021753Z 15009KT 10SM SCT020 SCT250 02/M04 A2999 RMK AO2 SLP166 T00221044 10022 21061 58013,null
MSP,12/2/23 12:53,38,25,59.13,150,9,0,29.97,1015.8,10,null,FEW,FEW,null,null,2600,25000,null,null,null,null,null,null,null,null,null,30.97,KMSP 021853Z 15009KT 10SM FEW026 FEW250 03/M04 A2997 RMK AO2 SLP158 T00331039,null
MSP,12/2/23 13:38,39,25,56.86,100,10,0,29.95,null,10,null,BKN,BKN,null,null,2700,25000,null,null,null,null,null,null,null,null,null,31.75,KMSP 021938Z 10010KT 10SM BKN027 BKN250 04/M04 A2995 RMK AO2 T00391039,null
MSP,12/2/23 13:53,38,25,59.13,110,10,0,29.94,1014.9,10,null,BKN,null,null,null,2900,null,null,null,null,null,null,null,null,null,null,30.49,KMSP 021953Z COR 11010KT 10SM BKN029 03/M04 A2994 RMK AO2 SLP149 T00331039,null
MSP,12/2/23 14:08,38,25,59.13,130,12,0,29.94,null,10,null,BKN,null,null,null,3100,null,null,null,null,null,null,null,null,null,null,29.64,KMSP 022008Z 13012KT 10SM BKN031 03/M04 A2994 RMK AO2 T00331039,null
MSP,12/2/23 14:53,37,25,61.5,120,10,0,29.93,1014.6,10,null,OVC,null,null,null,3300,null,null,null,null,null,null,null,null,null,null,29.24,KMSP 022053Z 12010KT 10SM OVC033 03/M04 A2993 RMK AO2 SLP146 T00281039 56020,null
